-0.40997	0.4462	0.60842	0.38464
-0.52958	-0.066565	0.48011	0.569
-0.61456	0.19561	0.90198	0.37705
-0.60518	0.24674	0.61573	0.42227
-0.51852	0.033769	0.32131	0.58403
-0.58927	0.24482	0.70989	0.34781
-0.30706	0.024882	0.20636	0.16562
-0.86117	0.19071	0.46189	0.57162
-0.51427	-0.095756	0.32764	0.46116
-0.44778	0.15664	0.65591	0.75719
-0.4114	-0.19923	0.47861	0.74569
-0.52745	0.13144	0.76818	0.54096
-0.43634	0.099276	0.436	0.51912
-0.58907	0.38542	0.68032	0.42195
-0.25896	0.20102	0.52222	0.66586
-0.50802	0.25258	0.50447	0.70523
-0.59075	-0.25635	0.6375	0.62553
-0.52682	0.47209	0.40821	0.43523
-0.64476	0.27627	0.78153	0.45264
-0.52783	-0.12538	0.83544	0.15938
-0.57923	0.055038	0.31634	0.55019
-0.6368	0.25666	0.45119	0.46181
-0.45513	-0.03366	0.60102	0.61277
-0.39649	0.28043	0.42011	0.47077
-0.30936	-0.1295	0.33931	0.83198
-0.27243	0.089348	0.16875	0.46807
-0.51505	0.07173	0.76131	0.65385
-0.79998	0.22691	0.61257	0.78407
-0.51272	-0.062126	0.4998	0.58286
-0.2837	0.39503	0.27397	0.70487
-0.45939	0.1097	0.52906	0.44834
-0.24438	0.30291	0.44287	0.52056
-0.58038	0.37253	0.58441	0.56967
-0.31437	0.15476	0.67605	0.18764
-0.40105	0.30873	0.43242	0.47288
-0.44726	0.0033606	0.81525	0.77371
-0.47519	0.42	0.30577	0.56049
-0.35759	0.044195	0.72698	0.44357
-0.31854	0.13787	0.48151	0.39844
-0.28717	0.15646	0.97113	0.19328
-0.34155	0.097684	0.70322	0.6127
-0.43565	0.099505	0.39253	0.57716
-0.30102	-0.17384	0.69439	0.63583
-0.2488	0.046636	0.58526	0.75957
-0.5389	0.18174	0.83118	0.68316
-0.36189	0.12948	0.49929	0.58862
-0.34128	-0.14407	0.56033	0.15284
-0.49947	0.23447	0.69291	0.31853
-0.25786	0.21122	0.7568	0.64884
-0.6254	-0.075232	0.43738	0.79476
-0.16916	-0.049019	0.79795	0.78795
-0.32213	0.03024	0.84314	0.63303
-0.39472	-0.031654	0.7187	0.65533
-0.38947	0.042383	1.0412	0.47649
-0.028996	0.11421	0.56934	0.91641
-0.15858	-0.056745	0.46862	0.68569
-0.26887	-0.07642	0.99812	0.74927
-0.27687	-0.036285	0.81164	1.0149
-0.55881	-0.022765	0.38389	0.60517
-0.36415	-0.023234	0.58616	0.76726
-0.36093	0.01367	0.66178	0.84537
-0.22514	0.08089	0.62922	0.47356
-0.53385	-0.22301	0.49585	0.5434
-0.31719	0.34354	1.0175	0.41981
-0.36183	-0.061532	0.45578	0.53812
-0.45155	0.095472	0.84901	0.94112
-0.28795	-0.068675	0.61169	0.86048
-0.37855	0.026909	0.77155	0.39607
-0.4583	0.10766	0.76475	0.63693
-0.4378	-0.089113	0.50315	0.80838
-0.42715	0.055797	0.79117	0.56501
-0.33994	-0.076419	0.87471	1.0085
-0.57344	0.020167	0.028669	0.49617
-0.25527	0.12501	0.64069	0.49425
-0.32954	-0.14571	0.50355	0.48386
-0.36705	0.12775	0.69893	0.30086
-0.41693	0.055106	0.66545	0.87736
-0.30871	0.096501	0.44457	0.63847
-0.40806	0.038616	0.81639	0.4985
-0.41949	0.31253	0.56389	0.50485
-0.47666	-0.17227	0.77382	0.74443
-0.29755	-0.36587	0.24129	0.89491
-0.64387	-0.065063	0.49768	0.72626
-0.3696	0.049962	0.88376	0.80533
-0.2024	-0.0023381	0.54627	0.76622
-0.39545	0.29974	0.49902	0.50057
-0.41753	0.023193	0.79941	0.47377
-0.38702	0.13922	0.60357	0.86501
-0.52801	0.010296	0.67583	0.20396
-0.51687	0.13422	0.62708	0.42236
-0.37344	-0.16731	0.71993	0.57338
-0.45752	0.089874	0.73104	0.55366
-0.26246	0.12217	0.69168	1.0607
-0.37491	0.16896	0.38156	0.80598
-0.55034	0.228	0.55784	0.50055
-0.46912	0.069603	0.51676	0.53069
-0.34043	-0.0083388	0.35153	0.73396
-0.47345	0.16696	0.38774	0.54768
-0.23393	-0.0065749	0.52868	0.80246
-0.43235	0.069647	0.67096	0.38196
-0.54304	0.20038	0.27091	0.64722
-0.46032	0.20227	0.48635	0.73032
-0.47331	0.26073	0.42266	0.46757
-0.46949	0.093459	0.30297	0.78052
-0.30139	0.089965	0.31567	0.66892
-0.25636	0.030287	0.58576	0.5525
-0.37873	0.080096	0.39649	0.87491
-0.34188	-0.03416	0.9793	0.50572
-0.084815	0.054725	0.67934	0.72162
-0.30401	-0.041332	0.46707	0.54997
-0.43308	0.13173	0.47895	0.90048
-0.27967	-0.13299	0.53681	0.64945
-0.36647	0.048059	0.72008	1.0358
-0.4933	-0.034898	1.0466	0.4253
-0.30456	-0.014446	0.58757	0.4073
-0.37517	-0.1749	0.90741	0.51862
-0.32311	-0.11673	0.95003	0.75071
-0.43226	-0.01416	0.55331	0.84783
-0.47144	0.16613	0.8287	0.69137
-0.4315	-0.068636	0.78993	0.58558
-0.48671	0.093518	0.64844	1.024
-0.43288	0.32199	0.41667	0.67788
-0.3278	0.071904	0.28241	0.55401
-0.39406	0.10959	0.43435	0.58542
-0.48607	0.040325	0.38698	1.0008
-0.23493	0.04916	0.61269	0.57503
-0.32604	0.065748	0.23972	0.6986
-0.51777	0.10472	0.8045	0.2487
-0.42194	0.028464	0.70226	0.90924
-0.49125	0.04114	0.844	0.75732
-0.41626	0.046996	0.56127	0.50564
-0.29368	0.004955	0.48099	0.79745
-0.31027	0.25042	0.25241	0.6699
-0.21465	-0.13822	0.65746	0.79507
-0.52356	0.21351	0.57651	0.60822
-0.27162	0.07256	0.59274	1.0639
-0.31414	-0.077342	0.93828	0.59236
-0.33134	-0.046432	0.75564	0.29831
-0.18728	0.13313	0.67975	0.86462
-0.439	-0.031105	0.84971	0.78804
-0.33395	0.17489	0.99374	0.35746
-0.49742	0.027524	0.44446	1.0928
-0.24647	0.18829	0.37579	0.74085
-0.30665	0.01316	0.84785	0.75559
-0.22449	0.13533	1.0789	0.81982
-0.12466	0.097512	0.65066	0.98859
-0.39843	0.039046	0.38128	0.15204
-0.30278	0.13729	0.76448	0.51892
-0.31059	-0.0061704	0.86006	0.88521
-0.36688	-0.11608	0.74567	0.97387
-0.29593	0.022185	0.86514	0.72151
-0.2517	0.082845	0.63623	0.4571
-0.063315	-0.00097423	0.91359	0.50036
-0.16239	0.11164	0.63505	0.85536
-0.48228	-0.0062547	0.75283	0.91675
-0.2669	0.12634	0.71222	0.5968
-0.2275	0.048071	0.50546	1.0133
-0.14337	0.13713	0.4415	0.50746
-0.35525	0.14165	0.74368	0.78372
-0.30756	0.11767	0.46167	0.8389
-0.26842	0.14195	0.65858	0.48461
-0.37612	0.16214	0.72784	0.77182
-0.25965	0.058969	1.0691	0.43997
-0.28942	0.29602	0.94998	0.24869
-0.33635	-0.15675	0.90681	0.83684
-0.51721	0.33097	0.85626	0.84021
-0.25012	0.09446	0.75026	0.65902
-0.31344	0.10753	0.72188	0.54397
-0.331	-0.19131	0.56244	0.42619
-0.25705	0.12791	0.66123	0.80474
-0.31071	0.011337	0.43546	0.46214
-0.18104	0.20781	0.72885	0.52243
-0.39569	0.15916	0.40292	1.0265
-0.1955	0.14872	0.93591	0.39604
-0.25315	-0.13092	0.87468	1.0282
-0.28169	-0.10613	0.79057	0.34556
-0.37209	0.15886	0.68978	0.4681
-0.37429	0.035499	1.0574	0.42355
-0.26066	-0.032692	0.74854	0.90346
-0.47403	0.039871	0.95407	0.61804
-0.22603	0.016523	0.25359	0.86881
-0.45881	0.1574	0.48993	0.92776
-0.099816	0.14197	0.67776	0.64393
-0.40441	0.22067	0.54151	0.93151
-0.37789	0.11791	0.51619	0.6312
-0.27739	0.028322	0.59613	0.92996
-0.15003	-0.026186	0.84176	0.69124
-0.2291	0.14096	0.70664	0.85661
-0.34339	-0.1311	0.91819	0.27673
-0.45271	0.087501	0.92528	0.8064
-0.38707	-0.022122	0.66826	0.89497
-0.39479	0.17418	1.0443	0.38941
-0.29837	0.065458	0.62305	0.85275
-0.25461	0.038207	0.65042	0.72787
-0.27103	0.022406	0.66543	0.70172
-0.30311	-0.00090895	0.96009	1.0383
-0.22343	0.029561	0.53161	0.59193
-0.16483	-0.0052589	0.83702	0.79039
-0.3509	0.052108	0.9695	0.82429
-0.31575	-0.06989	0.39969	0.60326
-0.29745	0.11122	0.69053	0.63608
-0.23498	0.023582	1.0429	0.85877
-0.35911	0.039043	0.47619	0.92785
-0.38863	0.054493	0.61974	1.0123
-0.25791	0.1915	0.62636	0.79902
-0.21765	0.34121	0.94228	0.772
-0.24887	0.038894	1.1625	0.71929
-0.37627	-0.025491	0.82816	0.49197
-0.21587	0.15168	0.96157	0.78072
-0.38714	0.049912	0.71772	0.47713
-0.38744	0.035513	0.55963	0.71697
-0.16912	0.085725	0.87685	0.59543
-0.11934	0.13973	0.93653	0.67265
-0.29716	0.073745	0.96975	0.98615
-0.23438	0.24542	1.0768	0.63186
-0.25424	0.23057	0.87748	0.68426
-0.41348	0.22068	0.6227	0.92735
-0.19671	0.022345	0.80534	0.73175
-0.30049	0.032358	0.81707	1.0197
-0.44785	0.17031	1.0514	0.70821
-0.34013	0.045205	0.6612	0.5426
-0.26462	0.090381	0.92383	0.58926
-0.46093	0.0082166	0.6657	0.63722
-0.26441	0.059649	0.94375	0.57762
-0.39242	0.0089783	1.1732	0.8816
-0.28199	0.0054183	0.9209	0.66223
-0.21264	0.074145	0.34468	0.55778
-0.2087	-0.0081953	0.66757	0.82575
-0.27419	0.11077	0.76089	0.55343
-0.29868	0.1142	0.40514	0.53099
-0.27319	0.21841	0.96813	0.89892
-0.22788	-0.069542	0.77836	0.96624
-0.44306	0.065147	0.86071	0.84954
-0.31824	0.060703	0.9734	0.59885
-0.30413	0.0048692	0.79002	0.55382
-0.18427	0.080221	0.55938	0.59441
-0.22178	0.21149	0.95396	0.78952
-0.26864	-0.0052824	0.44291	0.81354
-0.14028	-0.0082617	0.4352	0.92555
-0.24644	-0.02498	0.64233	0.71962
-0.27694	0.21997	0.95759	0.62077
-0.12727	0.071639	1.1732	0.67407
-0.16855	0.14168	0.66217	0.78169
-0.19019	0.048294	1.1906	0.5795
-0.23207	0.077487	0.9617	1.1457
-0.13288	0.09999	0.68224	0.64062
-0.18888	0.062509	0.69771	0.91772
-0.21064	0.054415	0.66485	0.28462
-0.28549	0.066971	0.72626	0.77804
-0.31973	-0.014942	0.98326	0.81467
-0.22072	0.13179	0.3047	0.50112
-0.23782	0.083218	1.223	0.24339
-0.19988	0.013527	0.114	0.89495
-0.23131	0.087615	0.8507	0.87211
-0.23705	0.19639	0.7456	1.1205
-0.23024	0.036865	1.1311	0.37174
-0.22088	0.048475	0.90726	0.97609
-0.21214	0.061214	0.51553	1.1232
-0.18197	0.08203	0.87101	1.0372
-0.10993	0.048941	0.67985	1.2827
-0.20142	0.13084	0.63683	0.69471
-0.25836	0.051593	1.0384	0.40346
-0.21719	0.038818	0.57171	0.70057
-0.18894	0.061992	0.59321	0.67417
-0.14604	0.06991	0.52887	0.8766
-0.19681	0.14889	1.2431	0.8667
-0.25718	-0.057054	1.1723	0.94338
-0.19612	-0.0025894	0.88596	0.64986
-0.21958	0.02259	0.85099	0.81171
-0.19724	-0.026643	0.91253	1.1535
-0.16484	0.11413	0.86922	0.81032
-0.20885	0.22367	0.33998	1.1607
-0.088125	0.0010945	0.69434	1.162
-0.14125	0.13386	0.92234	0.96452
-0.082207	0.10308	0.67409	0.86966
-0.27835	0.050739	0.58734	1.2677
-0.15998	-0.082115	1.0121	0.34471
-0.17828	0.069004	0.54625	0.8701
-0.20152	0.092937	0.46892	0.92769
-0.25936	0.03242	0.68195	0.91272
-0.17742	0.012249	0.97334	0.31045
-0.18369	0.10949	0.9208	0.9055
-0.24403	0.12542	0.94844	0.86672
-0.17906	0.020593	0.4776	1.0854
-0.089319	0.071361	1.2321	0.5192
-0.29299	0.13505	0.76606	0.63906
-0.15625	0.11583	0.74576	0.94982
-0.27	0.12158	1.0139	0.82421
-0.27372	0.2075	0.80961	0.40895
-0.27811	0.034273	0.66342	0.76885
-0.24915	0.059018	1.03	0.58238
-0.15573	0.033648	1.2623	0.37562
-0.13334	0.064729	0.43379	1.0896
-0.18098	0.1382	0.87261	0.77555
-0.18556	0.022184	0.51548	0.70282
-0.26686	0.045011	1.1575	0.60347
-0.17016	0.028153	1.1202	1.1371
-0.16039	-0.015071	0.60327	1.0715
-0.19576	0.025399	0.93317	0.73133
-0.2653	0.07656	0.82893	0.58442
-0.18947	0.17732	1.1808	0.24602
-0.2195	0.076108	0.61154	0.94455
-0.31666	0.15922	0.82981	0.77143
-0.17393	0.094284	0.92008	0.98614
-0.19801	0.11405	1.3399	0.74491
-0.18616	0.077974	1.1518	0.96803
-0.1789	0.13632	0.64223	1.0682
-0.1791	0.034997	0.47669	0.62301
-0.18067	0.072201	0.77817	0.2722
-0.20493	0.043554	0.67835	1.0375
-0.25352	-0.013109	0.73332	0.84248
-0.21967	0.082532	0.68546	1.1048
-0.24951	0.042417	1.0106	0.76081
-0.1514	0.16537	0.51464	0.73209
-0.24172	0.07423	0.5655	0.25583
-0.14713	0.086894	0.75369	1.1016
-0.18929	-0.040186	0.8217	0.69233
-0.21455	0.17323	0.69444	0.40973
-0.23423	-0.0075808	0.53411	1.0671
-0.092342	-0.042331	0.79644	0.685
-0.20232	0.053803	0.9411	1.0388
-0.17202	0.022166	0.81131	1.3819
-0.12688	0.044382	0.97792	0.87277
-0.20584	0.06851	0.41216	0.71843
-0.20119	0.12365	1.1038	0.71804
-0.17679	0.20048	0.11257	0.56545
-0.22147	-0.014711	0.96469	0.90482
-0.33365	0.19287	1.0362	0.81144
-0.17398	0.068873	0.5257	1.1646
-0.25309	0.14218	1.233	0.75668
-0.26334	0.06426	1.2947	1.0888
-0.23823	0.0068176	0.51058	0.43951
-0.24942	0.12198	0.82206	1.0562
-0.21929	0.04048	0.9287	0.62609
-0.23096	0.043747	0.75027	1.2165
-0.078964	0.078323	0.92356	1.0419
-0.047754	0.08102	1.0559	0.83156
-0.071076	0.035352	0.62856	1.1048
-0.12727	0.07067	0.94209	1.192
-0.12105	0.068996	1.0158	1.1415
-0.16876	0.04678	0.53866	1.2307
-0.12251	0.082571	0.92635	1.4356
-0.14291	0.011224	0.80695	1.1819
-0.10006	0.053069	0.29512	0.64133
-0.061566	0.11432	0.74593	0.8994
-0.081413	0.055991	0.88098	1.3402
-0.096311	0.074652	1.1796	1.357
-0.04253	0.14033	0.95951	0.81347
-0.13719	0.06564	0.62145	0.98742
-0.12538	0.075808	1.2519	1.0501
-0.094221	0.087546	0.36609	1.3688
-0.060947	0.13508	1.1582	0.42832
-0.074481	0.067029	1.3133	0.8155
-0.075306	0.087265	0.58103	1.0133
-0.071853	0.031551	0.95434	1.0154
-0.10346	0.077897	0.71957	0.93978
-0.089282	0.030349	0.23209	0.72932
-0.12364	0.075785	0.47398	1.1446
-0.10975	0.080245	0.95388	0.80479
-0.11383	0.01473	1.0487	0.86656
-0.1263	0.085445	0.51084	0.66173
-0.068733	0.073375	0.78883	0.72076
-0.083609	0.079222	1.1289	1.1769
-0.095534	0.057463	1.2373	1.0131
-0.12618	0.096683	1.0737	0.94053
-0.13682	0.055154	0.77559	0.74161
-0.085436	0.071573	1.1243	1.0701
-0.055133	0.13112	0.68883	0.3016
-0.13042	-0.0205	1.4683	1.0887
-0.071969	0.063611	1.2097	1.3286
-0.085695	0.080424	1.0147	0.53651
-0.12703	0.038355	0.91863	0.76765
-0.09885	0.048308	1.0427	1.251
-0.1047	0.033982	0.94486	0.65786
-0.11738	0.089949	1.2218	0.93118
-0.09061	0.036605	0.59025	0.94442
-0.10869	0.11758	1.115	0.74474
-0.085659	0.077245	0.8407	0.97463
-0.0077147	0.087484	0.93669	1.1236
-0.10367	0.05986	0.55568	1.4183
-0.13443	0.069709	1.0693	0.86889
-0.057535	0.023171	0.96305	0.78878
-0.15066	0.067278	1.0347	1.146
-0.14165	0.099039	0.82185	0.44903
-0.093315	0.021037	0.71176	0.33067
-0.07674	0.069986	0.92481	0.90964
-0.15455	0.11206	1.099	0.94198
-0.11527	0.042654	1.4979	1.0957
-0.11196	0.1126	0.71051	1.1811
-0.10299	0.10315	1.1482	0.84205
-0.13008	0.10381	1.3995	0.89059
-0.038714	0.052356	0.73599	1.2528
-0.050829	0.020442	0.90708	1.1201
-0.15598	0.043638	0.93773	0.69368
-0.086682	0.033253	0.971	1.024
-0.064431	0.088593	0.60594	0.8002
-0.1278	0.076779	1.0341	1.0795
-0.068544	0.11385	0.81307	0.91901
-0.092295	0.068445	0.93998	0.88226
-0.037097	0.056227	0.85723	0.85623
-0.10797	0.090843	0.78483	1.1954
-0.1028	0.10839	0.80339	0.96389
-0.099446	0.069092	0.96638	1.1375
-0.045407	0.02483	0.50751	0.76831
-0.083573	0.091442	0.84548	0.69528
-0.11371	0.10722	0.79129	0.75596
-0.083127	0.084672	0.92892	0.93945
-0.12229	0.090586	0.72348	0.70125
-0.11926	0.0455	0.80158	1.1161
-0.097293	0.090806	0.87963	1.2094
-0.10144	0.070246	1.1613	0.84948
-0.06515	0.043644	0.13428	0.82019
-0.095556	0.098271	0.59666	0.55375
-0.09438	0.071094	1.085	0.86128
-0.063011	0.078323	0.75399	1.296
-0.17127	0.089927	0.91173	1.4356
-0.11645	0.068708	1.2052	1.282
-0.053541	0.10887	1.1494	0.67901
-0.081045	0.027479	0.87957	1.55
-0.1207	0.054122	1.3336	0.83002
-0.10527	0.038325	0.82128	1.1827
-0.14654	0.039311	0.79258	0.5785
-0.10795	-0.011283	0.92132	1.0169
-0.11798	0.066933	0.98971	0.37037
-0.13139	0.1013	0.66306	1.5323
-0.14837	0.050503	0.81416	1.3499
-0.074322	0.062596	1.239	0.89728
-0.10494	0.081883	1.0331	0.89457
-0.050432	0.066888	1.0197	1.1042
-0.11966	0.055645	1.0013	0.29632
-0.095153	0.12223	1.0389	1.1486
-0.034574	0.074032	0.75265	0.9647
-0.17175	0.074261	0.70007	0.7549
-0.077551	0.075523	0.76137	0.8041
-0.096728	0.062896	1.0395	1.789
0	0.075	0.48894	0.79229
0	0.075	0.36645	1.2267
0	0.075	1.4934	1.1435
0	0.075	1.1644	1.2654
0	0.075	1.0094	0.96777
0	0.075	0.87109	1.304
0	0.075	1.2066	0.49306
0	0.075	1.124	1.3224
0	0.075	1.1796	1.2288
0	0.075	1.0909	1.3417
0	0.075	0.94833	0.70684
0	0.075	1.0461	1.0315
0	0.075	0.96106	0.48991
0	0.075	1.1497	1.2918
0	0.075	0.46427	1.3543
0	0.075	1.199	0.63699
0	0.075	0.539	1.0764
0	0.075	0.68025	1.0897
0	0.075	1.1703	0.75545
0	0.075	1.9198	1.0794
0	0.075	0.92586	0.68184
0	0.075	0.77083	1.2683
0	0.075	1.0905	1.2007
0	0.075	1.3278	0.66024
0	0.075	0.41755	0.91407
0	0.075	1.0309	1.5482
0	0.075	0.50226	0.47368
0	0.075	1.4745	0.38522
0	0.075	0.94653	1.3595
0	0.075	1.1504	0.83729
0	0.075	0.89103	0.60229
0	0.075	0.89037	1.6256
0	0.075	1.2288	0.86869
0	0.075	1.1532	1.097
0	0.075	1.2885	0.97197
0	0.075	1.6182	1.0724
0	0.075	0.41044	0.89432
0	0.075	0.7663	1.0405
0	0.075	1.07	0.10162
0	0.075	0.53451	0.85122
0	0.075	1.1867	0.73813
0	0.075	1.3946	0.46273
0	0.075	0.98131	1.2274
0	0.075	0.85745	1.382
0	0.075	1.0675	0.7485
0	0.075	1.0387	0.8623
0	0.075	0.54233	0.69798
0	0.075	1.3214	1.4393
0	0.075	0.50381	1.3243
0	0.075	1.2471	0.90508
0	0.075	1.4125	1.0071
0	0.075	0.63539	1.363
0	0.075	1.3958	0.92803
0	0.075	1.257	1.056
0	0.075	0.79942	1.2085
0	0.075	1.2939	1.6625
0	0.075	1.5258	0.74984
0	0.075	1.2163	1.2879
0	0.075	0.89585	1.1699
0	0.075	0.90705	1.4249
0	0.075	1.4215	1.0939
0	0.075	0.5866	1.0259
0	0.075	1.5858	1.0263
0	0.075	1.5879	1.1584
0	0.075	0.39493	1.3558
0	0.075	1.3013	1.069
0	0.075	0.2051	1.2018
0	0.075	1.0792	1.2372
0	0.075	1.3317	0.92748
0	0.075	0.97487	0.77533
0	0.075	0.52657	1.0268
0	0.075	1.1623	1.0106
0	0.075	1.0766	1.0312
0	0.075	1.0646	1.0262
0	0.075	0.7045	0.84169
0	0.075	1.4099	1.2731
0	0.075	0.97833	0.66834
0	0.075	1.1269	0.77784
0	0.075	1.1807	1.3134
0	0.075	0.56813	0.82465
0	0.075	0.74046	1.0507
0	0.075	1.6091	1.0405
0	0.075	0.88966	0.9539
0	0.075	0.73767	1.133
0	0.075	0.94863	0.65691
0	0.075	0.87376	0.69606
0	0.075	1.0724	1.5831
0	0.075	0.6498	0.7161
0	0.075	0.91143	1.3663
0	0.075	0.67794	0.71479
0	0.075	1.1914	0.81937
0	0.075	1.0513	1.0009
0	0.075	0.48095	0.84315
0	0.075	1.1077	1.3086
0	0.075	0.99335	1.0368
0	0.075	1.4873	1.0449
0	0.075	1.3424	0.91447
0	0.075	0.46456	0.90012
0	0.075	1.0015	0.32933
0	0.075	0.75479	0.29256
0.11806	0.042878	0.97612	0.91534
0.06546	0.10113	0.62615	1.2749
0.048257	0.01114	1.8287	1.095
0.018065	0.018088	1.3265	1.183
0.10837	0.044286	0.72275	2.0772
0.13947	0.041625	0.96703	1.5492
0.12224	0.0030365	1.494	1.2964
0.12283	0.078403	1.3803	0.91329
0.074228	0.054537	1.2153	1.2396
0.11089	0.03843	0.54224	1.3566
0.10298	0.051388	1.7049	1.4758
0.083679	0.069573	1.4519	1.2086
0.065399	0.11216	1.2883	1.0861
0.10419	0.11753	0.53263	1.2838
0.05248	0.034515	0.84102	1.0288
0.095436	0.0055181	1.2082	0.70602
0.14324	0.067615	1.0849	1.0705
0.088738	0.071807	1.1387	1.5179
0.048736	0.063975	0.61064	1.7333
0.12149	0.11513	1.5117	1.7445
0.12226	0.11412	0.62614	1.1966
0.066184	0.0017186	1.2432	1.7034
0.11558	0.16405	0.56186	1.2891
0.13596	0.021907	1.0403	1.472
0.078485	0.095834	0.75887	0.62316
0.073499	0.0507	0.99942	1.3517
0.13967	0.071202	0.94181	1.5857
0.1663	0.026699	1.3589	0.99242
0.098997	0.052597	1.6418	2.2053
0.14766	0.060577	0.9415	1.3093
0.072947	0.069885	0.57163	1.5761
0.14665	0.060019	0.66324	0.73645
0.065426	0.036514	0.87412	0.78403
0.032051	0.040287	0.72976	0.45769
0.056306	0.026105	0.74938	0.44784
0.1139	0.088166	1.3576	0.78628
0.10663	0.094219	1.4839	0.9294
0.076042	0.059416	0.87524	1.2426
0.086143	0.10257	0.8492	0.69407
0.15106	0.082119	1.2323	0.60269
0.15195	0.07991	1.1006	0.93526
0.12804	0.073446	1.0832	1.2614
0.088193	0.081687	0.90996	0.83533
0.054037	0.079192	1.0751	1.0459
0.050212	0.083671	1.3741	0.20194
0.1077	0.12342	1.243	1.4202
0.097781	0.087143	1.2708	1.0556
0.11005	0.081303	1.2068	1.2852
0.13774	0.03853	0.88072	1.5254
0.097429	0.066296	0.15367	1.4174
0.10625	0.16319	0.65253	0.95037
0.12015	0.049895	1.2081	0.98867
0.065298	0.017326	1.2148	0.65744
0.075832	0.086276	0.67022	0.76894
0.0664	0.093351	1.3871	0.82611
0.14673	0.17351	1.1493	0.73608
0.017128	0.057689	0.91893	1.2469
0.06008	0.089618	0.99711	1.8754
0.12544	0.077045	0.6225	1.8179
0.13467	0.11691	0.36743	1.2356
0.11292	0.056298	0.91601	0.84308
0.084921	0.078913	0.72039	1.5978
0.11558	0.059534	1.1038	0.97918
0.12668	0.1327	0.69666	0.74145
0.094512	0.058612	0.94528	1.1475
0.10806	0.090385	1.6611	0.24905
0.076959	0.095688	1.1728	1.1507
0.090103	0.093767	1.3225	1.1422
0.11204	0.064639	1.1373	1.2571
0.065543	0.053193	1.091	1.2958
0.074532	0.10271	0.9429	1.6243
0.10713	0.040286	1.3579	1.0026
0.081739	0.11985	1.0185	1.0863
0.054252	0.096867	1.4714	1.129
0.13262	0.05755	1.7373	0.59284
0.091854	0.0043155	1.0008	0.6792
0.1762	0.075504	0.93189	1.088
0.097526	0.11344	1.409	1.2975
0.053909	0.10726	1.0108	0.88621
0.060054	0.026953	1.5021	0.8193
0.10959	0.10586	0.82834	1.1487
0.10046	0.081538	0.87945	0.93992
0.11825	0.075477	1.7855	1.5403
0.09835	0.12213	0.93739	1.6926
0.10515	0.11745	2.0503	0.8082
0.10915	0.045577	0.61979	0.91202
0.087935	0.083046	0.80676	1.6298
0.12051	0.061608	1.2086	1.268
0.12479	0.029968	0.59907	0.64576
0.068357	0.045213	0.75211	1.1712
